Date_Time,squeeze,predict_squeeze
2019-02-20 14:45:00,1,1
2019-02-20 15:00:00,1,0
2019-02-21 08:45:00,1,0
2019-02-21 09:00:00,1,0
2019-02-21 09:15:00,1,0
2019-02-21 09:30:00,1,0
2019-02-21 09:45:00,1,0
2019-02-21 10:00:00,1,0
2019-02-21 10:15:00,1,1
2019-02-21 10:30:00,1,0
2019-02-21 10:45:00,1,1
2019-02-21 11:00:00,1,1
2019-02-21 11:15:00,1,1
2019-02-21 11:30:00,1,1
2019-02-21 11:45:00,1,1
2019-02-21 12:00:00,1,1
2019-02-21 12:15:00,1,1
2019-02-21 12:30:00,1,1
2019-02-21 12:45:00,1,0
2019-02-21 13:00:00,1,1
2019-02-21 13:15:00,1,1
2019-02-21 13:30:00,1,1
2019-02-21 13:45:00,1,1
2019-02-21 14:00:00,1,1
2019-02-21 14:15:00,1,1
2019-02-21 14:30:00,1,1
2019-02-21 14:45:00,1,1
2019-02-21 15:00:00,1,0
2019-02-22 08:45:00,1,0
2019-02-22 09:00:00,1,0
2019-02-22 09:15:00,1,0
2019-02-22 09:30:00,1,0
2019-02-22 09:45:00,1,0
2019-02-22 10:00:00,1,0
2019-02-22 10:15:00,1,0
2019-02-22 10:30:00,1,1
2019-02-22 10:45:00,1,0
2019-02-22 11:00:00,1,1
2019-02-22 11:15:00,1,1
2019-02-22 11:30:00,1,1
2019-02-22 11:45:00,1,1
2019-02-22 12:00:00,1,1
2019-02-22 12:15:00,1,1
2019-02-22 12:30:00,1,1
2019-02-22 12:45:00,1,1
2019-02-22 13:00:00,1,0
2019-02-22 13:15:00,1,0
2019-02-22 13:30:00,1,0
2019-02-22 13:45:00,0,1
2019-02-22 14:00:00,0,0
2019-02-22 14:15:00,0,1
2019-02-22 14:30:00,0,1
2019-02-22 14:45:00,0,1
2019-02-22 15:00:00,0,0
2019-02-25 08:45:00,0,0
2019-02-25 09:00:00,0,0
2019-02-25 09:15:00,0,0
2019-02-25 09:30:00,0,0
2019-02-25 09:45:00,0,1
2019-02-25 10:00:00,0,1
2019-02-25 10:15:00,0,1
2019-02-25 10:30:00,0,1
2019-02-25 10:45:00,0,1
2019-02-25 11:00:00,0,0
2019-02-25 11:15:00,0,1
2019-02-25 11:30:00,0,1
2019-02-25 11:45:00,0,1
2019-02-25 12:00:00,0,1
2019-02-25 12:15:00,0,1
2019-02-25 12:30:00,0,0
2019-02-25 12:45:00,0,0
2019-02-25 13:00:00,0,0
2019-02-25 13:15:00,0,1
2019-02-25 13:30:00,1,1
2019-02-25 13:45:00,0,1
2019-02-25 14:00:00,0,0
2019-02-25 14:15:00,0,1
2019-02-25 14:30:00,0,1
2019-02-25 14:45:00,0,0
2019-02-25 15:00:00,0,0
2019-02-26 08:45:00,0,0
2019-02-26 09:00:00,0,0
2019-02-26 09:15:00,0,0
2019-02-26 09:30:00,0,0
2019-02-26 09:45:00,0,0
2019-02-26 10:00:00,0,0
2019-02-26 10:15:00,0,0
2019-02-26 10:30:00,0,0
2019-02-26 10:45:00,0,0
2019-02-26 11:00:00,0,0
2019-02-26 11:15:00,0,0
2019-02-26 11:30:00,0,1
2019-02-26 11:45:00,0,1
2019-02-26 12:00:00,0,0
2019-02-26 12:15:00,0,0
2019-02-26 12:30:00,0,1
2019-02-26 12:45:00,0,1
2019-02-26 13:00:00,0,0
2019-02-26 13:15:00,0,1
2019-02-26 13:30:00,1,0
2019-02-26 13:45:00,1,0
2019-02-26 14:00:00,1,0
2019-02-26 14:15:00,1,0
2019-02-26 14:30:00,1,0
2019-02-26 14:45:00,0,0
2019-02-26 15:00:00,0,0
2019-02-27 08:45:00,0,0
2019-02-27 09:00:00,1,0
2019-02-27 09:15:00,1,0
2019-02-27 09:30:00,1,0
2019-02-27 09:45:00,1,0
2019-02-27 10:00:00,1,0
2019-02-27 10:15:00,1,0
2019-02-27 10:30:00,1,0
2019-02-27 10:45:00,1,0
2019-02-27 11:00:00,1,1
2019-02-27 11:15:00,1,1
2019-02-27 11:30:00,1,1
2019-02-27 11:45:00,1,1
2019-02-27 12:00:00,1,1
2019-02-27 12:15:00,1,1
2019-02-27 12:30:00,1,1
2019-02-27 12:45:00,1,1
2019-02-27 13:00:00,1,1
2019-02-27 13:15:00,1,1
2019-02-27 13:30:00,1,1
2019-02-27 13:45:00,1,1
2019-02-27 14:00:00,1,1
2019-02-27 14:15:00,1,1
2019-02-27 14:30:00,1,0
2019-02-27 14:45:00,1,1
2019-02-27 15:00:00,1,0
2019-02-28 08:45:00,1,0
2019-02-28 09:00:00,1,0
2019-02-28 09:15:00,1,0
2019-02-28 09:30:00,1,0
2019-02-28 09:45:00,1,0
2019-02-28 10:00:00,1,0
2019-02-28 10:15:00,1,0
2019-02-28 10:30:00,1,0
2019-02-28 10:45:00,0,0
2019-02-28 11:00:00,0,0
2019-02-28 11:15:00,0,0
2019-02-28 11:30:00,0,0
2019-02-28 11:45:00,0,0
2019-02-28 12:00:00,0,1
2019-02-28 12:15:00,0,1
2019-02-28 12:30:00,0,1
2019-02-28 12:45:00,0,1
2019-02-28 13:00:00,0,1
2019-02-28 13:15:00,0,1
2019-02-28 13:30:00,1,1
2019-02-28 13:45:00,1,1
2019-02-28 14:00:00,1,1
2019-02-28 14:15:00,1,1
2019-02-28 14:30:00,1,1
2019-02-28 14:45:00,1,1
2019-02-28 15:00:00,1,1
2019-03-01 08:45:00,0,1
2019-03-01 09:00:00,0,0
2019-03-01 09:15:00,0,0
2019-03-01 09:30:00,0,0
2019-03-01 09:45:00,0,0
2019-03-01 10:00:00,0,0
2019-03-01 10:15:00,0,0
2019-03-01 10:30:00,0,1
2019-03-01 10:45:00,0,0
2019-03-01 11:00:00,0,0
2019-03-01 11:15:00,0,0
2019-03-01 11:30:00,0,0
2019-03-01 11:45:00,0,0
2019-03-01 12:00:00,0,1
2019-03-01 12:15:00,0,1
2019-03-01 12:30:00,0,1
2019-03-01 12:45:00,0,0
2019-03-01 13:00:00,0,0
2019-03-01 13:15:00,0,1
2019-03-01 13:30:00,0,1
2019-03-01 13:45:00,0,0
2019-03-01 14:00:00,0,1
2019-03-01 14:15:00,1,1
2019-03-01 14:30:00,1,1
2019-03-01 14:45:00,1,1
2019-03-01 15:00:00,1,1
2019-03-04 08:45:00,1,1
2019-03-04 09:00:00,0,0
2019-03-04 09:15:00,0,0
2019-03-04 09:30:00,0,0
2019-03-04 09:45:00,0,0
2019-03-04 10:00:00,0,1
2019-03-04 10:15:00,0,1
2019-03-04 10:30:00,0,0
2019-03-04 10:45:00,0,0
2019-03-04 11:00:00,0,0
2019-03-04 11:15:00,0,0
2019-03-04 11:30:00,0,0
2019-03-04 11:45:00,0,0
2019-03-04 12:00:00,0,0
2019-03-04 12:15:00,0,0
2019-03-04 12:30:00,0,0
2019-03-04 12:45:00,0,0
2019-03-04 13:00:00,0,0
2019-03-04 13:15:00,0,1
2019-03-04 13:30:00,0,1
2019-03-04 13:45:00,0,1
2019-03-04 14:00:00,0,1
2019-03-04 14:15:00,0,1
2019-03-04 14:30:00,0,1
2019-03-04 14:45:00,0,1
2019-03-04 15:00:00,0,1
2019-03-05 08:45:00,1,1
2019-03-05 09:00:00,1,1
2019-03-05 09:15:00,1,1
2019-03-05 09:30:00,1,1
2019-03-05 09:45:00,1,1
2019-03-05 10:00:00,1,1
2019-03-05 10:15:00,1,1
2019-03-05 10:30:00,1,1
2019-03-05 10:45:00,1,1
2019-03-05 11:00:00,1,1
2019-03-05 11:15:00,1,1
2019-03-05 11:30:00,1,1
2019-03-05 11:45:00,1,1
2019-03-05 12:00:00,1,1
2019-03-05 12:15:00,1,1
2019-03-05 12:30:00,1,1
2019-03-05 12:45:00,1,1
2019-03-05 13:00:00,1,1
2019-03-05 13:15:00,1,1
2019-03-05 13:30:00,0,1
2019-03-05 13:45:00,0,1
2019-03-05 14:00:00,0,1
2019-03-05 14:15:00,0,1
2019-03-05 14:30:00,0,1
2019-03-05 14:45:00,0,1
2019-03-05 15:00:00,1,1
2019-03-06 08:45:00,1,1
2019-03-06 09:00:00,1,1
2019-03-06 09:15:00,1,1
2019-03-06 09:30:00,1,1
2019-03-06 09:45:00,1,1
2019-03-06 10:00:00,1,1
2019-03-06 10:15:00,1,1
2019-03-06 10:30:00,1,1
2019-03-06 10:45:00,1,1
2019-03-06 11:00:00,1,1
2019-03-06 11:15:00,1,1
2019-03-06 11:30:00,1,1
2019-03-06 11:45:00,1,1
2019-03-06 12:00:00,1,1
2019-03-06 12:15:00,1,1
2019-03-06 12:30:00,1,1
2019-03-06 12:45:00,1,1
2019-03-06 13:00:00,1,1
2019-03-06 13:15:00,1,1
2019-03-06 13:30:00,1,1
2019-03-06 13:45:00,1,1
2019-03-06 14:00:00,1,1
2019-03-06 14:15:00,1,1
2019-03-06 14:30:00,1,1
2019-03-06 14:45:00,1,1
2019-03-06 15:00:00,1,1
2019-03-07 08:45:00,0,1
2019-03-07 09:00:00,0,1
2019-03-07 09:15:00,0,1
2019-03-07 09:30:00,0,1
2019-03-07 09:45:00,0,1
2019-03-07 10:00:00,0,1
2019-03-07 10:15:00,0,1
2019-03-07 10:30:00,0,1
2019-03-07 10:45:00,0,1
2019-03-07 11:00:00,0,1
2019-03-07 11:15:00,0,1
2019-03-07 11:30:00,0,1
2019-03-07 11:45:00,0,1
2019-03-07 12:00:00,0,1
2019-03-07 12:15:00,0,1
2019-03-07 12:30:00,0,1
2019-03-07 12:45:00,0,1
2019-03-07 13:00:00,0,1
2019-03-07 13:15:00,1,1
2019-03-07 13:30:00,1,1
2019-03-07 13:45:00,1,1
2019-03-07 14:00:00,1,1
2019-03-07 14:15:00,1,0
2019-03-07 14:30:00,1,0
2019-03-07 14:45:00,1,0
2019-03-07 15:00:00,1,0
2019-03-08 08:45:00,1,0
2019-03-08 09:00:00,1,0
2019-03-08 09:15:00,1,0
2019-03-08 09:30:00,1,0
2019-03-08 09:45:00,1,0
2019-03-08 10:00:00,1,0
2019-03-08 10:15:00,1,0
2019-03-08 10:30:00,1,1
2019-03-08 10:45:00,1,1
2019-03-08 11:00:00,1,1
2019-03-08 11:15:00,1,1
2019-03-08 11:30:00,1,1
2019-03-08 11:45:00,1,1
2019-03-08 12:00:00,1,1
2019-03-08 12:15:00,1,1
2019-03-08 12:30:00,1,1
2019-03-08 12:45:00,1,0
2019-03-08 13:00:00,1,1
2019-03-08 13:15:00,1,1
2019-03-08 13:30:00,1,1
2019-03-08 13:45:00,1,1
2019-03-08 14:00:00,1,1
2019-03-08 14:15:00,1,0
2019-03-08 14:30:00,1,1
2019-03-08 14:45:00,1,1
2019-03-08 15:00:00,1,0
2019-03-11 08:45:00,0,0
2019-03-11 09:00:00,0,0
2019-03-11 09:15:00,0,0
2019-03-11 09:30:00,0,1
2019-03-11 09:45:00,0,1
2019-03-11 10:00:00,0,1
2019-03-11 10:15:00,0,1
2019-03-11 10:30:00,0,1
2019-03-11 10:45:00,0,1
2019-03-11 11:00:00,0,1
2019-03-11 11:15:00,0,1
2019-03-11 11:30:00,0,1
2019-03-11 11:45:00,0,1
2019-03-11 12:00:00,0,1
2019-03-11 12:15:00,0,1
2019-03-11 12:30:00,0,1
2019-03-11 12:45:00,0,1
2019-03-11 13:00:00,0,1
2019-03-11 13:15:00,0,1
2019-03-11 13:30:00,1,1
2019-03-11 13:45:00,1,1
2019-03-11 14:00:00,1,1
2019-03-11 14:15:00,1,1
2019-03-11 14:30:00,1,1
2019-03-11 14:45:00,1,1
2019-03-11 15:00:00,1,1
2019-03-12 08:45:00,1,1
2019-03-12 09:00:00,1,1
2019-03-12 09:15:00,1,1
2019-03-12 09:30:00,1,1
2019-03-12 09:45:00,1,1
2019-03-12 10:00:00,1,1
2019-03-12 10:15:00,1,1
2019-03-12 10:30:00,0,1
2019-03-12 10:45:00,0,1
2019-03-12 11:00:00,0,1
2019-03-12 11:15:00,0,1
2019-03-12 11:30:00,0,1
2019-03-12 11:45:00,0,1
2019-03-12 12:00:00,0,1
2019-03-12 12:15:00,0,1
2019-03-12 12:30:00,0,1
2019-03-12 12:45:00,0,1
2019-03-12 13:00:00,0,1
2019-03-12 13:15:00,0,1
2019-03-12 13:30:00,1,1
2019-03-12 13:45:00,1,1
2019-03-12 14:00:00,1,1
2019-03-12 14:15:00,1,1
2019-03-12 14:30:00,1,1
2019-03-12 14:45:00,1,1
2019-03-12 15:00:00,1,1
2019-03-13 08:45:00,1,1
2019-03-13 09:00:00,1,1
2019-03-13 09:15:00,1,1
2019-03-13 09:30:00,0,1
2019-03-13 09:45:00,0,1
2019-03-13 10:00:00,0,1
2019-03-13 10:15:00,0,1
2019-03-13 10:30:00,0,1
2019-03-13 10:45:00,0,1
2019-03-13 11:00:00,0,1
2019-03-13 11:15:00,0,1
2019-03-13 11:30:00,0,1
2019-03-13 11:45:00,0,1
2019-03-13 12:00:00,0,1
2019-03-13 12:15:00,0,1
2019-03-13 12:30:00,0,1
2019-03-13 12:45:00,0,1
2019-03-13 13:00:00,0,1
2019-03-13 13:15:00,1,1
2019-03-13 13:30:00,1,1
2019-03-13 13:45:00,1,1
2019-03-13 14:00:00,1,1
2019-03-13 14:15:00,1,1
2019-03-13 14:30:00,1,1
2019-03-13 14:45:00,1,1
2019-03-13 15:00:00,0,1
2019-03-14 08:45:00,1,1
2019-03-14 09:00:00,1,1
2019-03-14 09:15:00,1,0
2019-03-14 09:30:00,0,1
2019-03-14 09:45:00,0,0
2019-03-14 10:00:00,0,0
2019-03-14 10:15:00,0,1
2019-03-14 10:30:00,0,0
2019-03-14 10:45:00,0,1
2019-03-14 11:00:00,0,1
2019-03-14 11:15:00,0,0
2019-03-14 11:30:00,0,1
2019-03-14 11:45:00,0,0
2019-03-14 12:00:00,0,1
2019-03-14 12:15:00,0,1
2019-03-14 12:30:00,0,1
2019-03-14 12:45:00,0,1
2019-03-14 13:00:00,0,1
2019-03-14 13:15:00,0,1
2019-03-14 13:30:00,0,1
2019-03-14 13:45:00,1,1
2019-03-14 14:00:00,1,1
2019-03-14 14:15:00,1,1
2019-03-14 14:30:00,1,1
2019-03-14 14:45:00,1,1
2019-03-14 15:00:00,1,0
2019-03-15 08:45:00,1,0
2019-03-15 09:00:00,1,0
2019-03-15 09:15:00,1,0
2019-03-15 09:30:00,1,0
2019-03-15 09:45:00,1,0
2019-03-15 10:00:00,1,1
2019-03-15 10:15:00,1,1
2019-03-15 10:30:00,1,1
2019-03-15 10:45:00,1,1
2019-03-15 11:00:00,1,1
2019-03-15 11:15:00,1,0
2019-03-15 11:30:00,1,1
2019-03-15 11:45:00,1,1
2019-03-15 12:00:00,0,1
2019-03-15 12:15:00,0,1
2019-03-15 12:30:00,0,1
2019-03-15 12:45:00,0,1
2019-03-15 13:00:00,0,1
2019-03-15 13:15:00,0,1
2019-03-15 13:30:00,1,1
2019-03-15 13:45:00,1,0
2019-03-15 14:00:00,0,1
2019-03-15 14:15:00,0,1
2019-03-15 14:30:00,0,1
2019-03-15 14:45:00,1,1
2019-03-15 15:00:00,1,0
2019-03-18 08:45:00,0,0
2019-03-18 09:00:00,0,0
2019-03-18 09:15:00,0,0
2019-03-18 09:30:00,0,0
2019-03-18 09:45:00,0,0
2019-03-18 10:00:00,0,0
2019-03-18 10:15:00,0,1
2019-03-18 10:30:00,0,0
2019-03-18 10:45:00,0,0
2019-03-18 11:00:00,0,0
2019-03-18 11:15:00,0,0
2019-03-18 11:30:00,0,1
2019-03-18 11:45:00,0,0
2019-03-18 12:00:00,0,0
2019-03-18 12:15:00,0,1
2019-03-18 12:30:00,0,1
2019-03-18 12:45:00,0,1
2019-03-18 13:00:00,0,1
2019-03-18 13:15:00,1,1
2019-03-18 13:30:00,1,1
2019-03-18 13:45:00,1,1
2019-03-18 14:00:00,1,1
2019-03-18 14:15:00,1,1
2019-03-18 14:30:00,1,1
2019-03-18 14:45:00,1,1
2019-03-18 15:00:00,1,0
2019-03-19 08:45:00,0,0
2019-03-19 09:00:00,1,0
2019-03-19 09:15:00,0,0
2019-03-19 09:30:00,0,0
2019-03-19 09:45:00,0,0
2019-03-19 10:00:00,0,0
2019-03-19 10:15:00,0,0
2019-03-19 10:30:00,0,0
2019-03-19 10:45:00,0,0
2019-03-19 11:00:00,0,0
2019-03-19 11:15:00,0,0
2019-03-19 11:30:00,0,0
2019-03-19 11:45:00,0,1
2019-03-19 12:00:00,0,1
2019-03-19 12:15:00,0,0
2019-03-19 12:30:00,0,0
2019-03-19 12:45:00,0,1
2019-03-19 13:00:00,0,1
2019-03-19 13:15:00,0,0
2019-03-19 13:30:00,0,1
2019-03-19 13:45:00,0,1
2019-03-19 14:00:00,0,1
2019-03-19 14:15:00,0,1
2019-03-19 14:30:00,0,0
2019-03-19 14:45:00,0,0
2019-03-19 15:00:00,0,0
2019-03-20 08:45:00,0,0
2019-03-20 09:00:00,0,0
2019-03-20 09:15:00,0,0
2019-03-20 09:30:00,0,0
2019-03-20 09:45:00,0,0
2019-03-20 10:00:00,0,0
2019-03-20 10:15:00,0,1
2019-03-20 10:30:00,0,0
2019-03-20 10:45:00,0,0
2019-03-20 11:00:00,0,1
2019-03-20 11:15:00,0,0
2019-03-20 11:30:00,0,1
2019-03-20 11:45:00,0,1
2019-03-20 12:00:00,0,0
2019-03-20 12:15:00,0,1
2019-03-20 12:30:00,0,1
2019-03-20 12:45:00,0,1
2019-03-20 13:00:00,1,1
2019-03-20 13:15:00,1,1
2019-03-20 13:30:00,1,0
2019-03-20 13:45:00,1,0
2019-03-20 14:00:00,1,0
2019-03-20 14:15:00,1,0
2019-03-20 14:30:00,0,0
2019-03-20 14:45:00,0,0
2019-03-20 15:00:00,0,0
2019-03-21 08:45:00,0,0
2019-03-21 09:00:00,0,0
2019-03-21 09:15:00,0,0
2019-03-21 09:30:00,0,0
2019-03-21 09:45:00,0,0
2019-03-21 10:00:00,0,0
2019-03-21 10:15:00,0,0
2019-03-21 10:30:00,0,0
2019-03-21 10:45:00,0,0
2019-03-21 11:00:00,0,0
2019-03-21 11:15:00,0,0
2019-03-21 11:30:00,0,0
2019-03-21 11:45:00,0,0
2019-03-21 12:00:00,0,0
2019-03-21 12:15:00,0,0
2019-03-21 12:30:00,0,0
2019-03-21 12:45:00,0,0
2019-03-21 13:00:00,0,0
2019-03-21 13:15:00,0,0
2019-03-21 13:30:00,1,0
2019-03-21 13:45:00,1,0
2019-03-21 14:00:00,1,1
2019-03-21 14:15:00,1,0
2019-03-21 14:30:00,1,0
2019-03-21 14:45:00,1,0
2019-03-21 15:00:00,1,0
2019-03-22 08:45:00,0,0
2019-03-22 09:00:00,0,0
2019-03-22 09:15:00,0,0
2019-03-22 09:30:00,0,0
2019-03-22 09:45:00,0,0
2019-03-22 10:00:00,0,0
2019-03-22 10:15:00,0,0
2019-03-22 10:30:00,0,0
2019-03-22 10:45:00,0,0
2019-03-22 11:00:00,0,0
2019-03-22 11:15:00,0,0
2019-03-22 11:30:00,0,0
2019-03-22 11:45:00,0,0
2019-03-22 12:00:00,0,0
2019-03-22 12:15:00,0,0
2019-03-22 12:30:00,0,0
2019-03-22 12:45:00,0,0
2019-03-22 13:00:00,0,0
2019-03-22 13:15:00,0,0
2019-03-22 13:30:00,0,0
2019-03-22 13:45:00,0,0
2019-03-22 14:00:00,0,0
2019-03-22 14:15:00,1,0
2019-03-22 14:30:00,1,0
2019-03-22 14:45:00,1,0
2019-03-22 15:00:00,1,0
2019-03-25 08:45:00,1,0
2019-03-25 09:00:00,1,0
2019-03-25 09:15:00,1,0
2019-03-25 09:30:00,1,0
2019-03-25 09:45:00,1,0
2019-03-25 10:00:00,1,0
2019-03-25 10:15:00,1,0
2019-03-25 10:30:00,1,0
2019-03-25 10:45:00,1,0
2019-03-25 11:00:00,1,0
2019-03-25 11:15:00,1,0
2019-03-25 11:30:00,1,0
2019-03-25 11:45:00,0,0
2019-03-25 12:00:00,1,0
2019-03-25 12:15:00,1,0
2019-03-25 12:30:00,1,0
2019-03-25 12:45:00,1,0
2019-03-25 13:00:00,1,0
2019-03-25 13:15:00,1,0
2019-03-25 13:30:00,1,0
2019-03-25 13:45:00,1,0
2019-03-25 14:00:00,0,0
2019-03-25 14:15:00,0,0
2019-03-25 14:30:00,0,0
2019-03-25 14:45:00,0,0
2019-03-25 15:00:00,0,0
2019-03-26 08:45:00,0,0
2019-03-26 09:00:00,0,0
2019-03-26 09:15:00,0,0
2019-03-26 09:30:00,0,0
2019-03-26 09:45:00,0,0
2019-03-26 10:00:00,0,0
2019-03-26 10:15:00,0,0
2019-03-26 10:30:00,0,0
2019-03-26 10:45:00,0,0
2019-03-26 11:00:00,0,0
2019-03-26 11:15:00,0,0
2019-03-26 11:30:00,0,0
2019-03-26 11:45:00,0,0
2019-03-26 12:00:00,1,0
2019-03-26 12:15:00,1,0
2019-03-26 12:30:00,1,0
2019-03-26 12:45:00,1,0
2019-03-26 13:00:00,1,1
2019-03-26 13:15:00,1,0
2019-03-26 13:30:00,1,0
2019-03-26 13:45:00,1,0
2019-03-26 14:00:00,1,0
2019-03-26 14:15:00,1,0
2019-03-26 14:30:00,1,0
2019-03-26 14:45:00,1,0
2019-03-26 15:00:00,1,0
2019-03-27 08:45:00,0,0
2019-03-27 09:00:00,0,0
2019-03-27 09:15:00,0,0
2019-03-27 09:30:00,0,0
2019-03-27 09:45:00,0,0
2019-03-27 10:00:00,0,0
2019-03-27 10:15:00,0,0
2019-03-27 10:30:00,0,0
2019-03-27 10:45:00,0,0
2019-03-27 11:00:00,0,0
2019-03-27 11:15:00,0,0
2019-03-27 11:30:00,0,0
2019-03-27 11:45:00,1,0
2019-03-27 12:00:00,1,1
2019-03-27 12:15:00,1,1
2019-03-27 12:30:00,1,1
2019-03-27 12:45:00,1,1
2019-03-27 13:00:00,1,1
2019-03-27 13:15:00,1,0
2019-03-27 13:30:00,1,1
2019-03-27 13:45:00,1,0
2019-03-27 14:00:00,0,0
2019-03-27 14:15:00,0,1
2019-03-27 14:30:00,0,0
2019-03-27 14:45:00,0,0
2019-03-27 15:00:00,0,0
2019-03-28 08:45:00,0,0
2019-03-28 09:00:00,0,0
2019-03-28 09:15:00,0,0
2019-03-28 09:30:00,1,0
2019-03-28 09:45:00,1,0
2019-03-28 10:00:00,1,1
2019-03-28 10:15:00,1,1
2019-03-28 10:30:00,1,1
2019-03-28 10:45:00,1,1
2019-03-28 11:00:00,1,0
2019-03-28 11:15:00,1,0
2019-03-28 11:30:00,1,0
2019-03-28 11:45:00,1,1
2019-03-28 12:00:00,1,1
2019-03-28 12:15:00,1,1
2019-03-28 12:30:00,1,1
2019-03-28 12:45:00,1,1
2019-03-28 13:00:00,1,0
2019-03-28 13:15:00,1,1
2019-03-28 13:30:00,1,1
2019-03-28 13:45:00,1,1
2019-03-28 14:00:00,1,1
2019-03-28 14:15:00,1,1
2019-03-28 14:30:00,1,1
