Date_Time,squeeze,predict_squeeze
2019-03-28 14:45:00,0,1
2019-03-28 15:00:00,0,1
2019-03-29 08:45:00,0,1
2019-03-29 09:00:00,0,1
2019-03-29 09:15:00,0,1
2019-03-29 09:30:00,0,1
2019-03-29 09:45:00,0,1
2019-03-29 10:00:00,0,1
2019-03-29 10:15:00,0,1
2019-03-29 10:30:00,0,1
2019-03-29 10:45:00,0,1
2019-03-29 11:00:00,0,1
2019-03-29 11:15:00,0,1
2019-03-29 11:30:00,0,1
2019-03-29 11:45:00,1,1
2019-03-29 12:00:00,1,1
2019-03-29 12:15:00,1,1
2019-03-29 12:30:00,1,1
2019-03-29 12:45:00,1,1
2019-03-29 13:00:00,1,1
2019-03-29 13:15:00,1,1
2019-03-29 13:30:00,1,1
2019-03-29 13:45:00,1,1
2019-03-29 14:00:00,1,1
2019-03-29 14:15:00,1,1
2019-03-29 14:30:00,1,1
2019-03-29 14:45:00,1,1
2019-03-29 15:00:00,1,1
2019-04-01 08:45:00,0,1
2019-04-01 09:00:00,0,1
2019-04-01 09:15:00,0,1
2019-04-01 09:30:00,0,0
2019-04-01 09:45:00,0,0
2019-04-01 10:00:00,0,0
2019-04-01 10:15:00,0,0
2019-04-01 10:30:00,0,0
2019-04-01 10:45:00,0,0
2019-04-01 11:00:00,0,0
2019-04-01 11:15:00,0,0
2019-04-01 11:30:00,0,0
2019-04-01 11:45:00,0,1
2019-04-01 12:00:00,0,1
2019-04-01 12:15:00,0,1
2019-04-01 12:30:00,0,0
2019-04-01 12:45:00,0,1
2019-04-01 13:00:00,0,1
2019-04-01 13:15:00,0,1
2019-04-01 13:30:00,0,1
2019-04-01 13:45:00,0,1
2019-04-01 14:00:00,1,1
2019-04-01 14:15:00,1,1
2019-04-01 14:30:00,0,1
2019-04-01 14:45:00,0,1
2019-04-01 15:00:00,0,1
2019-04-02 08:45:00,0,1
2019-04-02 09:00:00,0,1
2019-04-02 09:15:00,0,0
2019-04-02 09:30:00,0,0
2019-04-02 09:45:00,0,0
2019-04-02 10:00:00,0,0
2019-04-02 10:15:00,0,1
2019-04-02 10:30:00,0,1
2019-04-02 10:45:00,0,1
2019-04-02 11:00:00,0,0
2019-04-02 11:15:00,0,0
2019-04-02 11:30:00,0,1
2019-04-02 11:45:00,0,1
2019-04-02 12:00:00,0,1
2019-04-02 12:15:00,0,1
2019-04-02 12:30:00,1,1
2019-04-02 12:45:00,1,1
2019-04-02 13:00:00,1,1
2019-04-02 13:15:00,1,1
2019-04-02 13:30:00,1,1
2019-04-02 13:45:00,1,1
2019-04-02 14:00:00,1,1
2019-04-02 14:15:00,1,1
2019-04-02 14:30:00,1,1
2019-04-02 14:45:00,1,1
2019-04-02 15:00:00,1,0
2019-04-03 08:45:00,1,0
2019-04-03 09:00:00,1,0
2019-04-03 09:15:00,1,0
2019-04-03 09:30:00,1,0
2019-04-03 09:45:00,1,0
2019-04-03 10:00:00,1,0
2019-04-03 10:15:00,1,1
2019-04-03 10:30:00,1,0
2019-04-03 10:45:00,1,0
2019-04-03 11:00:00,1,1
2019-04-03 11:15:00,1,1
2019-04-03 11:30:00,1,1
2019-04-03 11:45:00,1,1
2019-04-03 12:00:00,1,1
2019-04-03 12:15:00,1,0
2019-04-03 12:30:00,1,1
2019-04-03 12:45:00,1,1
2019-04-03 13:00:00,1,1
2019-04-03 13:15:00,1,0
2019-04-03 13:30:00,1,1
2019-04-03 13:45:00,1,1
2019-04-03 14:00:00,1,0
2019-04-03 14:15:00,1,0
2019-04-03 14:30:00,1,0
2019-04-03 14:45:00,1,0
2019-04-03 15:00:00,1,0
2019-04-04 08:45:00,1,0
2019-04-04 09:00:00,1,0
2019-04-04 09:15:00,1,0
2019-04-04 09:30:00,1,0
2019-04-04 09:45:00,1,0
2019-04-04 10:00:00,1,0
2019-04-04 10:15:00,1,0
2019-04-04 10:30:00,1,0
2019-04-04 10:45:00,1,0
2019-04-04 11:00:00,1,0
2019-04-04 11:15:00,1,1
2019-04-04 11:30:00,1,1
2019-04-04 11:45:00,1,0
2019-04-04 12:00:00,1,0
2019-04-04 12:15:00,1,1
2019-04-04 12:30:00,1,1
2019-04-04 12:45:00,1,1
2019-04-04 13:00:00,1,1
2019-04-04 13:15:00,1,1
2019-04-04 13:30:00,1,1
2019-04-04 13:45:00,1,1
2019-04-04 14:00:00,1,1
2019-04-04 14:15:00,1,1
2019-04-04 14:30:00,1,0
2019-04-04 14:45:00,1,0
2019-04-04 15:00:00,1,0
2019-04-05 08:45:00,1,0
2019-04-05 09:00:00,1,0
2019-04-05 09:15:00,1,0
2019-04-05 09:30:00,1,0
2019-04-05 09:45:00,1,0
2019-04-05 10:00:00,1,1
2019-04-05 10:15:00,1,1
2019-04-05 10:30:00,1,1
2019-04-05 10:45:00,1,1
2019-04-05 11:00:00,1,1
2019-04-05 11:15:00,1,1
2019-04-05 11:30:00,1,1
2019-04-05 11:45:00,1,1
2019-04-05 12:00:00,1,1
2019-04-05 12:15:00,1,1
2019-04-05 12:30:00,1,1
2019-04-05 12:45:00,1,1
2019-04-05 13:00:00,1,1
2019-04-05 13:15:00,1,1
2019-04-05 13:30:00,1,1
2019-04-05 13:45:00,1,1
2019-04-05 14:00:00,1,1
2019-04-05 14:15:00,1,1
2019-04-05 14:30:00,1,1
2019-04-05 14:45:00,1,1
2019-04-05 15:00:00,1,0
2019-04-08 08:45:00,1,0
2019-04-08 09:00:00,1,0
2019-04-08 09:15:00,1,0
2019-04-08 09:30:00,1,0
2019-04-08 09:45:00,1,0
2019-04-08 10:00:00,1,1
2019-04-08 10:15:00,1,1
2019-04-08 10:30:00,1,0
2019-04-08 10:45:00,1,1
2019-04-08 11:00:00,1,1
2019-04-08 11:15:00,1,1
2019-04-08 11:30:00,1,1
2019-04-08 11:45:00,1,1
2019-04-08 12:00:00,1,1
2019-04-08 12:15:00,1,1
2019-04-08 12:30:00,1,1
2019-04-08 12:45:00,1,1
2019-04-08 13:00:00,1,1
2019-04-08 13:15:00,1,1
2019-04-08 13:30:00,1,1
2019-04-08 13:45:00,1,1
2019-04-08 14:00:00,1,1
2019-04-08 14:15:00,1,1
2019-04-08 14:30:00,1,1
2019-04-08 14:45:00,1,1
2019-04-08 15:00:00,1,1
2019-04-09 08:45:00,1,0
2019-04-09 09:00:00,1,0
2019-04-09 09:15:00,1,0
2019-04-09 09:30:00,1,0
2019-04-09 09:45:00,0,0
2019-04-09 10:00:00,0,0
2019-04-09 10:15:00,0,1
2019-04-09 10:30:00,0,0
2019-04-09 10:45:00,0,1
2019-04-09 11:00:00,0,1
2019-04-09 11:15:00,0,1
2019-04-09 11:30:00,0,1
2019-04-09 11:45:00,0,1
2019-04-09 12:00:00,0,1
2019-04-09 12:15:00,0,1
2019-04-09 12:30:00,0,1
2019-04-09 12:45:00,0,1
2019-04-09 13:00:00,1,1
2019-04-09 13:15:00,1,1
2019-04-09 13:30:00,1,1
2019-04-09 13:45:00,1,1
2019-04-09 14:00:00,1,1
2019-04-09 14:15:00,1,1
2019-04-09 14:30:00,1,1
2019-04-09 14:45:00,1,1
2019-04-09 15:00:00,1,0
2019-04-10 08:45:00,1,0
2019-04-10 09:00:00,1,0
2019-04-10 09:15:00,1,0
2019-04-10 09:30:00,1,0
2019-04-10 09:45:00,1,1
2019-04-10 10:00:00,1,0
2019-04-10 10:15:00,1,1
2019-04-10 10:30:00,1,1
2019-04-10 10:45:00,1,1
2019-04-10 11:00:00,1,1
2019-04-10 11:15:00,1,1
2019-04-10 11:30:00,1,1
2019-04-10 11:45:00,1,1
2019-04-10 12:00:00,1,1
2019-04-10 12:15:00,1,1
2019-04-10 12:30:00,1,1
2019-04-10 12:45:00,1,1
2019-04-10 13:00:00,1,1
2019-04-10 13:15:00,1,1
2019-04-10 13:30:00,1,1
2019-04-10 13:45:00,0,1
2019-04-10 14:00:00,0,1
2019-04-10 14:15:00,0,1
2019-04-10 14:30:00,0,0
2019-04-10 14:45:00,0,1
2019-04-10 15:00:00,0,0
2019-04-11 08:45:00,0,0
2019-04-11 09:00:00,0,0
2019-04-11 09:15:00,0,0
2019-04-11 09:30:00,0,0
2019-04-11 09:45:00,0,0
2019-04-11 10:00:00,0,0
2019-04-11 10:15:00,0,0
2019-04-11 10:30:00,0,0
2019-04-11 10:45:00,0,0
2019-04-11 11:00:00,0,0
2019-04-11 11:15:00,0,1
2019-04-11 11:30:00,0,1
2019-04-11 11:45:00,0,0
2019-04-11 12:00:00,0,1
2019-04-11 12:15:00,0,1
2019-04-11 12:30:00,0,1
2019-04-11 12:45:00,0,1
2019-04-11 13:00:00,1,1
2019-04-11 13:15:00,1,1
2019-04-11 13:30:00,1,1
2019-04-11 13:45:00,1,1
2019-04-11 14:00:00,1,1
2019-04-11 14:15:00,1,1
2019-04-11 14:30:00,1,0
2019-04-11 14:45:00,1,1
2019-04-11 15:00:00,1,0
2019-04-12 08:45:00,0,0
2019-04-12 09:00:00,0,0
2019-04-12 09:15:00,0,0
2019-04-12 09:30:00,0,0
2019-04-12 09:45:00,0,0
2019-04-12 10:00:00,0,0
2019-04-12 10:15:00,0,0
2019-04-12 10:30:00,0,0
2019-04-12 10:45:00,0,0
2019-04-12 11:00:00,0,0
2019-04-12 11:15:00,0,0
2019-04-12 11:30:00,0,0
2019-04-12 11:45:00,0,0
2019-04-12 12:00:00,0,0
2019-04-12 12:15:00,0,0
2019-04-12 12:30:00,0,0
2019-04-12 12:45:00,0,0
2019-04-12 13:00:00,0,0
2019-04-12 13:15:00,0,0
2019-04-12 13:30:00,1,0
2019-04-12 13:45:00,0,0
2019-04-12 14:00:00,0,0
2019-04-12 14:15:00,0,0
2019-04-12 14:30:00,0,0
2019-04-12 14:45:00,0,0
2019-04-12 15:00:00,0,0
2019-04-15 08:45:00,0,0
2019-04-15 09:00:00,0,0
2019-04-15 09:15:00,0,0
2019-04-15 09:30:00,0,0
2019-04-15 09:45:00,0,0
2019-04-15 10:00:00,0,0
2019-04-15 10:15:00,0,0
2019-04-15 10:30:00,0,0
2019-04-15 10:45:00,0,0
2019-04-15 11:00:00,0,0
2019-04-15 11:15:00,0,0
2019-04-15 11:30:00,0,0
2019-04-15 11:45:00,0,0
2019-04-15 12:00:00,0,0
2019-04-15 12:15:00,0,0
2019-04-15 12:30:00,0,0
2019-04-15 12:45:00,0,1
2019-04-15 13:00:00,0,0
2019-04-15 13:15:00,0,1
2019-04-15 13:30:00,1,1
2019-04-15 13:45:00,1,1
2019-04-15 14:00:00,0,1
2019-04-15 14:15:00,1,1
2019-04-15 14:30:00,1,1
2019-04-15 14:45:00,1,0
2019-04-15 15:00:00,1,0
2019-04-16 08:45:00,0,0
2019-04-16 09:00:00,0,0
2019-04-16 09:15:00,0,0
2019-04-16 09:30:00,0,0
2019-04-16 09:45:00,0,0
2019-04-16 10:00:00,0,0
2019-04-16 10:15:00,0,0
2019-04-16 10:30:00,0,1
2019-04-16 10:45:00,0,0
2019-04-16 11:00:00,0,0
2019-04-16 11:15:00,0,0
2019-04-16 11:30:00,0,0
2019-04-16 11:45:00,0,0
2019-04-16 12:00:00,0,1
2019-04-16 12:15:00,0,1
2019-04-16 12:30:00,0,1
2019-04-16 12:45:00,0,1
2019-04-16 13:00:00,0,0
2019-04-16 13:15:00,0,1
2019-04-16 13:30:00,0,0
2019-04-16 13:45:00,0,0
2019-04-16 14:00:00,0,0
2019-04-16 14:15:00,0,1
2019-04-16 14:30:00,0,0
2019-04-16 14:45:00,0,1
2019-04-16 15:00:00,1,0
2019-04-17 08:45:00,1,0
2019-04-17 09:00:00,1,0
2019-04-17 09:15:00,1,0
2019-04-17 09:30:00,1,0
2019-04-17 09:45:00,1,0
2019-04-17 10:00:00,0,0
2019-04-17 10:15:00,0,0
2019-04-17 10:30:00,0,0
2019-04-17 10:45:00,0,0
2019-04-17 11:00:00,0,0
2019-04-17 11:15:00,0,0
2019-04-17 11:30:00,0,0
2019-04-17 11:45:00,0,0
2019-04-17 12:00:00,0,0
2019-04-17 12:15:00,0,0
2019-04-17 12:30:00,0,0
2019-04-17 12:45:00,0,0
2019-04-17 13:00:00,0,0
2019-04-17 13:15:00,0,0
2019-04-17 13:30:00,0,0
2019-04-17 13:45:00,0,0
2019-04-17 14:00:00,0,0
2019-04-17 14:15:00,0,0
2019-04-17 14:30:00,0,0
2019-04-17 14:45:00,0,0
2019-04-17 15:00:00,0,0
2019-04-18 08:45:00,0,0
2019-04-18 09:00:00,0,0
2019-04-18 09:15:00,0,0
2019-04-18 09:30:00,0,0
2019-04-18 09:45:00,0,0
2019-04-18 10:00:00,0,0
2019-04-18 10:15:00,0,0
2019-04-18 10:30:00,0,0
2019-04-18 10:45:00,0,0
2019-04-18 11:00:00,0,0
2019-04-18 11:15:00,1,0
2019-04-18 11:30:00,1,0
2019-04-18 11:45:00,1,0
2019-04-18 12:00:00,1,1
2019-04-18 12:15:00,1,1
2019-04-18 12:30:00,1,1
2019-04-18 12:45:00,1,1
2019-04-18 13:00:00,1,1
2019-04-18 13:15:00,1,1
2019-04-18 13:30:00,1,1
2019-04-18 13:45:00,1,1
2019-04-18 14:00:00,1,1
2019-04-18 14:15:00,1,1
2019-04-18 14:30:00,1,1
2019-04-18 14:45:00,0,1
2019-04-18 15:00:00,0,0
2019-04-22 08:45:00,0,0
2019-04-22 09:00:00,0,0
2019-04-22 09:15:00,0,0
2019-04-22 09:30:00,0,0
2019-04-22 09:45:00,0,0
2019-04-22 10:00:00,0,0
2019-04-22 10:15:00,0,0
2019-04-22 10:30:00,0,0
2019-04-22 10:45:00,0,0
2019-04-22 11:00:00,1,1
2019-04-22 11:15:00,1,1
2019-04-22 11:30:00,1,1
2019-04-22 11:45:00,1,1
2019-04-22 12:00:00,1,1
2019-04-22 12:15:00,1,1
2019-04-22 12:30:00,1,1
2019-04-22 12:45:00,1,0
2019-04-22 13:00:00,1,1
2019-04-22 13:15:00,1,1
2019-04-22 13:30:00,1,1
2019-04-22 13:45:00,1,1
2019-04-22 14:00:00,1,1
2019-04-22 14:15:00,1,1
2019-04-22 14:30:00,1,1
2019-04-22 14:45:00,1,1
2019-04-22 15:00:00,1,0
2019-04-23 08:45:00,1,0
2019-04-23 09:00:00,1,0
2019-04-23 09:15:00,1,0
2019-04-23 09:30:00,1,0
2019-04-23 09:45:00,1,0
2019-04-23 10:00:00,1,1
2019-04-23 10:15:00,1,0
2019-04-23 10:30:00,1,0
2019-04-23 10:45:00,1,0
2019-04-23 11:00:00,1,1
2019-04-23 11:15:00,0,0
2019-04-23 11:30:00,0,0
2019-04-23 11:45:00,0,0
2019-04-23 12:00:00,0,0
2019-04-23 12:15:00,0,0
2019-04-23 12:30:00,0,0
2019-04-23 12:45:00,0,0
2019-04-23 13:00:00,0,0
2019-04-23 13:15:00,0,0
2019-04-23 13:30:00,0,0
2019-04-23 13:45:00,0,0
2019-04-23 14:00:00,0,0
2019-04-23 14:15:00,0,0
2019-04-23 14:30:00,0,0
2019-04-23 14:45:00,1,0
2019-04-23 15:00:00,1,0
2019-04-24 08:45:00,1,0
2019-04-24 09:00:00,1,0
2019-04-24 09:15:00,1,0
2019-04-24 09:30:00,0,0
2019-04-24 09:45:00,0,0
2019-04-24 10:00:00,0,0
2019-04-24 10:15:00,0,0
2019-04-24 10:30:00,0,0
2019-04-24 10:45:00,0,1
2019-04-24 11:00:00,0,1
2019-04-24 11:15:00,0,1
2019-04-24 11:30:00,0,1
2019-04-24 11:45:00,0,1
2019-04-24 12:00:00,1,1
2019-04-24 12:15:00,1,1
2019-04-24 12:30:00,1,0
2019-04-24 12:45:00,1,1
2019-04-24 13:00:00,1,1
2019-04-24 13:15:00,1,1
2019-04-24 13:30:00,1,1
2019-04-24 13:45:00,1,1
2019-04-24 14:00:00,0,1
2019-04-24 14:15:00,0,1
2019-04-24 14:30:00,0,0
2019-04-24 14:45:00,0,1
2019-04-24 15:00:00,0,0
2019-04-25 08:45:00,1,0
2019-04-25 09:00:00,1,0
2019-04-25 09:15:00,1,0
2019-04-25 09:30:00,0,0
2019-04-25 09:45:00,0,0
2019-04-25 10:00:00,0,0
2019-04-25 10:15:00,0,0
2019-04-25 10:30:00,0,0
2019-04-25 10:45:00,0,0
2019-04-25 11:00:00,0,0
2019-04-25 11:15:00,0,0
2019-04-25 11:30:00,0,0
2019-04-25 11:45:00,0,0
2019-04-25 12:00:00,0,0
2019-04-25 12:15:00,0,0
2019-04-25 12:30:00,0,0
2019-04-25 12:45:00,0,0
2019-04-25 13:00:00,0,0
2019-04-25 13:15:00,0,0
2019-04-25 13:30:00,0,0
2019-04-25 13:45:00,0,0
2019-04-25 14:00:00,0,0
2019-04-25 14:15:00,0,0
2019-04-25 14:30:00,0,0
2019-04-25 14:45:00,1,0
2019-04-25 15:00:00,1,0
2019-04-26 08:45:00,1,0
2019-04-26 09:00:00,1,0
2019-04-26 09:15:00,1,0
2019-04-26 09:30:00,1,0
2019-04-26 09:45:00,1,0
2019-04-26 10:00:00,1,1
2019-04-26 10:15:00,1,1
2019-04-26 10:30:00,1,0
2019-04-26 10:45:00,1,1
2019-04-26 11:00:00,1,1
2019-04-26 11:15:00,1,1
2019-04-26 11:30:00,1,1
2019-04-26 11:45:00,1,1
2019-04-26 12:00:00,1,1
2019-04-26 12:15:00,1,1
2019-04-26 12:30:00,1,1
2019-04-26 12:45:00,1,1
2019-04-26 13:00:00,1,1
2019-04-26 13:15:00,1,1
2019-04-26 13:30:00,1,1
2019-04-26 13:45:00,1,1
2019-04-26 14:00:00,1,1
2019-04-26 14:15:00,1,1
2019-04-26 14:30:00,1,1
2019-04-26 14:45:00,1,1
2019-04-26 15:00:00,1,1
2019-04-29 08:45:00,0,0
2019-04-29 09:00:00,0,0
2019-04-29 09:15:00,0,0
2019-04-29 09:30:00,0,0
2019-04-29 09:45:00,0,0
2019-04-29 10:00:00,0,0
2019-04-29 10:15:00,0,0
2019-04-29 10:30:00,0,0
2019-04-29 10:45:00,0,0
2019-04-29 11:00:00,0,0
2019-04-29 11:15:00,0,0
2019-04-29 11:30:00,0,0
2019-04-29 11:45:00,0,0
2019-04-29 12:00:00,0,0
2019-04-29 12:15:00,0,0
2019-04-29 12:30:00,0,0
2019-04-29 12:45:00,0,0
2019-04-29 13:00:00,0,0
2019-04-29 13:15:00,0,0
2019-04-29 13:30:00,1,0
2019-04-29 13:45:00,1,0
2019-04-29 14:00:00,0,0
2019-04-29 14:15:00,1,0
2019-04-29 14:30:00,1,0
2019-04-29 14:45:00,1,0
2019-04-29 15:00:00,1,0
2019-04-30 08:45:00,1,0
2019-04-30 09:00:00,1,0
2019-04-30 09:15:00,0,0
2019-04-30 09:30:00,0,0
2019-04-30 09:45:00,0,0
2019-04-30 10:00:00,0,0
2019-04-30 10:15:00,0,0
2019-04-30 10:30:00,0,0
2019-04-30 10:45:00,0,0
2019-04-30 11:00:00,0,0
2019-04-30 11:15:00,0,0
2019-04-30 11:30:00,0,0
2019-04-30 11:45:00,0,0
2019-04-30 12:00:00,0,0
2019-04-30 12:15:00,0,0
2019-04-30 12:30:00,0,0
2019-04-30 12:45:00,0,0
2019-04-30 13:00:00,0,1
2019-04-30 13:15:00,1,1
2019-04-30 13:30:00,1,1
2019-04-30 13:45:00,1,1
2019-04-30 14:00:00,1,1
2019-04-30 14:15:00,1,1
2019-04-30 14:30:00,1,1
2019-04-30 14:45:00,1,1
2019-04-30 15:00:00,1,1
2019-05-01 08:45:00,0,1
2019-05-01 09:00:00,0,0
2019-05-01 09:15:00,0,0
2019-05-01 09:30:00,0,0
2019-05-01 09:45:00,0,0
2019-05-01 10:00:00,0,0
2019-05-01 10:15:00,0,0
2019-05-01 10:30:00,0,0
2019-05-01 10:45:00,0,0
2019-05-01 11:00:00,0,0
2019-05-01 11:15:00,0,0
2019-05-01 11:30:00,0,0
2019-05-01 11:45:00,0,0
2019-05-01 12:00:00,0,0
2019-05-01 12:15:00,0,0
2019-05-01 12:30:00,0,0
2019-05-01 12:45:00,1,0
2019-05-01 13:00:00,1,0
2019-05-01 13:15:00,1,0
2019-05-01 13:30:00,1,0
2019-05-01 13:45:00,1,0
2019-05-01 14:00:00,1,0
2019-05-01 14:15:00,1,0
2019-05-01 14:30:00,1,0
2019-05-01 14:45:00,1,0
2019-05-01 15:00:00,1,0
2019-05-02 08:45:00,1,0
2019-05-02 09:00:00,1,0
2019-05-02 09:15:00,1,0
2019-05-02 09:30:00,1,1
2019-05-02 09:45:00,1,1
2019-05-02 10:00:00,1,1
2019-05-02 10:15:00,1,1
2019-05-02 10:30:00,1,1
2019-05-02 10:45:00,0,0
2019-05-02 11:00:00,0,0
2019-05-02 11:15:00,0,0
2019-05-02 11:30:00,0,0
2019-05-02 11:45:00,0,0
2019-05-02 12:00:00,0,0
2019-05-02 12:15:00,0,0
2019-05-02 12:30:00,1,1
2019-05-02 12:45:00,1,1
2019-05-02 13:00:00,1,1
2019-05-02 13:15:00,1,1
2019-05-02 13:30:00,1,1
2019-05-02 13:45:00,1,1
2019-05-02 14:00:00,1,1
2019-05-02 14:15:00,1,1
2019-05-02 14:30:00,1,1
2019-05-02 14:45:00,1,1
2019-05-02 15:00:00,1,1
2019-05-03 08:45:00,1,1
2019-05-03 09:00:00,0,1
2019-05-03 09:15:00,0,0
2019-05-03 09:30:00,0,0
2019-05-03 09:45:00,0,1
2019-05-03 10:00:00,0,1
2019-05-03 10:15:00,0,0
2019-05-03 10:30:00,0,0
2019-05-03 10:45:00,0,0
2019-05-03 11:00:00,0,0
2019-05-03 11:15:00,0,0
2019-05-03 11:30:00,0,0
2019-05-03 11:45:00,0,0
2019-05-03 12:00:00,0,0
2019-05-03 12:15:00,0,0
2019-05-03 12:30:00,0,0
2019-05-03 12:45:00,0,0
2019-05-03 13:00:00,0,0
2019-05-03 13:15:00,1,0
2019-05-03 13:30:00,1,0
2019-05-03 13:45:00,1,0
2019-05-03 14:00:00,1,0
2019-05-03 14:15:00,1,0
2019-05-03 14:30:00,1,0
2019-05-03 14:45:00,1,0
2019-05-03 15:00:00,1,0
2019-05-06 08:45:00,0,0
2019-05-06 09:00:00,0,0
2019-05-06 09:15:00,0,0
2019-05-06 09:30:00,0,0
2019-05-06 09:45:00,0,0
2019-05-06 10:00:00,0,0
2019-05-06 10:15:00,0,0
2019-05-06 10:30:00,0,0
2019-05-06 10:45:00,0,0
2019-05-06 11:00:00,0,0
2019-05-06 11:15:00,0,0
2019-05-06 11:30:00,0,0
2019-05-06 11:45:00,0,0
2019-05-06 12:00:00,0,0
2019-05-06 12:15:00,0,0
2019-05-06 12:30:00,0,0
2019-05-06 12:45:00,0,0
2019-05-06 13:00:00,1,0
2019-05-06 13:15:00,1,1
2019-05-06 13:30:00,1,1
2019-05-06 13:45:00,1,1
2019-05-06 14:00:00,1,1
2019-05-06 14:15:00,1,1
2019-05-06 14:30:00,1,1
2019-05-06 14:45:00,1,1
