Date_Time,squeeze,predict_squeeze
2019-05-06 15:00:00,1,1
2019-05-07 08:45:00,0,1
2019-05-07 09:00:00,0,1
2019-05-07 09:15:00,0,0
2019-05-07 09:30:00,0,0
2019-05-07 09:45:00,0,0
2019-05-07 10:00:00,0,0
2019-05-07 10:15:00,0,0
2019-05-07 10:30:00,0,0
2019-05-07 10:45:00,0,0
2019-05-07 11:00:00,0,0
2019-05-07 11:15:00,0,0
2019-05-07 11:30:00,0,0
2019-05-07 11:45:00,0,0
2019-05-07 12:00:00,0,0
2019-05-07 12:15:00,0,0
2019-05-07 12:30:00,0,0
2019-05-07 12:45:00,0,0
2019-05-07 13:00:00,0,0
2019-05-07 13:15:00,0,0
2019-05-07 13:30:00,1,0
2019-05-07 13:45:00,1,0
2019-05-07 14:00:00,1,0
2019-05-07 14:15:00,1,0
2019-05-07 14:30:00,0,0
2019-05-07 14:45:00,0,0
2019-05-07 15:00:00,0,0
2019-05-08 08:45:00,1,0
2019-05-08 09:00:00,1,0
2019-05-08 09:15:00,1,0
2019-05-08 09:30:00,1,0
2019-05-08 09:45:00,1,0
2019-05-08 10:00:00,1,1
2019-05-08 10:15:00,1,0
2019-05-08 10:30:00,1,0
2019-05-08 10:45:00,1,0
2019-05-08 11:00:00,1,0
2019-05-08 11:15:00,1,1
2019-05-08 11:30:00,1,1
2019-05-08 11:45:00,1,1
2019-05-08 12:00:00,1,1
2019-05-08 12:15:00,1,1
2019-05-08 12:30:00,1,1
2019-05-08 12:45:00,1,1
2019-05-08 13:00:00,1,1
2019-05-08 13:15:00,1,1
2019-05-08 13:30:00,1,1
2019-05-08 13:45:00,1,1
2019-05-08 14:00:00,1,1
2019-05-08 14:15:00,1,1
2019-05-08 14:30:00,1,1
2019-05-08 14:45:00,1,1
2019-05-08 15:00:00,1,1
2019-05-09 08:45:00,0,0
2019-05-09 09:00:00,0,0
2019-05-09 09:15:00,0,0
2019-05-09 09:30:00,0,0
2019-05-09 09:45:00,0,0
2019-05-09 10:00:00,0,0
2019-05-09 10:15:00,0,0
2019-05-09 10:30:00,0,0
2019-05-09 10:45:00,0,0
2019-05-09 11:00:00,0,0
2019-05-09 11:15:00,0,0
2019-05-09 11:30:00,0,0
2019-05-09 11:45:00,0,0
2019-05-09 12:00:00,0,0
2019-05-09 12:15:00,0,0
2019-05-09 12:30:00,0,0
2019-05-09 12:45:00,0,1
2019-05-09 13:00:00,0,1
2019-05-09 13:15:00,0,0
2019-05-09 13:30:00,0,0
2019-05-09 13:45:00,0,1
2019-05-09 14:00:00,0,0
2019-05-09 14:15:00,0,1
2019-05-09 14:30:00,0,0
2019-05-09 14:45:00,0,1
2019-05-09 15:00:00,1,0
2019-05-10 08:45:00,1,0
2019-05-10 09:00:00,1,0
2019-05-10 09:15:00,1,0
2019-05-10 09:30:00,1,0
2019-05-10 09:45:00,1,0
2019-05-10 10:00:00,0,0
2019-05-10 10:15:00,0,0
2019-05-10 10:30:00,0,0
2019-05-10 10:45:00,0,0
2019-05-10 11:00:00,0,0
2019-05-10 11:15:00,0,0
2019-05-10 11:30:00,0,0
2019-05-10 11:45:00,0,0
2019-05-10 12:00:00,0,0
2019-05-10 12:15:00,0,1
2019-05-10 12:30:00,0,0
2019-05-10 12:45:00,0,0
2019-05-10 13:00:00,0,1
2019-05-10 13:15:00,0,0
2019-05-10 13:30:00,0,0
2019-05-10 13:45:00,0,1
2019-05-10 14:00:00,0,0
2019-05-10 14:15:00,0,0
2019-05-10 14:30:00,0,0
2019-05-10 14:45:00,0,0
2019-05-10 15:00:00,0,0
2019-05-13 08:45:00,0,0
2019-05-13 09:00:00,0,0
2019-05-13 09:15:00,0,0
2019-05-13 09:30:00,0,0
2019-05-13 09:45:00,0,0
2019-05-13 10:00:00,0,0
2019-05-13 10:15:00,0,0
2019-05-13 10:30:00,0,0
2019-05-13 10:45:00,0,0
2019-05-13 11:00:00,0,0
2019-05-13 11:15:00,0,1
2019-05-13 11:30:00,0,1
2019-05-13 11:45:00,0,1
2019-05-13 12:00:00,0,0
2019-05-13 12:15:00,0,0
2019-05-13 12:30:00,0,0
2019-05-13 12:45:00,0,1
2019-05-13 13:00:00,0,0
2019-05-13 13:15:00,0,1
2019-05-13 13:30:00,1,1
2019-05-13 13:45:00,1,0
2019-05-13 14:00:00,1,1
2019-05-13 14:15:00,1,0
2019-05-13 14:30:00,1,0
2019-05-13 14:45:00,1,0
2019-05-13 15:00:00,1,0
2019-05-14 08:45:00,1,0
2019-05-14 09:00:00,1,0
2019-05-14 09:15:00,1,0
2019-05-14 09:30:00,1,1
2019-05-14 09:45:00,0,0
2019-05-14 10:00:00,0,0
2019-05-14 10:15:00,0,0
2019-05-14 10:30:00,0,0
2019-05-14 10:45:00,0,0
2019-05-14 11:00:00,0,0
2019-05-14 11:15:00,0,0
2019-05-14 11:30:00,0,0
2019-05-14 11:45:00,0,0
2019-05-14 12:00:00,0,1
2019-05-14 12:15:00,0,1
2019-05-14 12:30:00,0,1
2019-05-14 12:45:00,0,1
2019-05-14 13:00:00,0,1
2019-05-14 13:15:00,0,0
2019-05-14 13:30:00,0,0
2019-05-14 13:45:00,0,1
2019-05-14 14:00:00,0,0
2019-05-14 14:15:00,1,0
2019-05-14 14:30:00,1,0
2019-05-14 14:45:00,1,0
2019-05-14 15:00:00,0,0
2019-05-15 08:45:00,0,0
2019-05-15 09:00:00,0,0
2019-05-15 09:15:00,0,0
2019-05-15 09:30:00,0,0
2019-05-15 09:45:00,0,0
2019-05-15 10:00:00,0,0
2019-05-15 10:15:00,0,0
2019-05-15 10:30:00,0,0
2019-05-15 10:45:00,0,0
2019-05-15 11:00:00,0,0
2019-05-15 11:15:00,0,0
2019-05-15 11:30:00,0,1
2019-05-15 11:45:00,0,1
2019-05-15 12:00:00,0,1
2019-05-15 12:15:00,0,1
2019-05-15 12:30:00,0,1
2019-05-15 12:45:00,0,0
2019-05-15 13:00:00,0,1
2019-05-15 13:15:00,0,1
2019-05-15 13:30:00,0,1
2019-05-15 13:45:00,0,1
2019-05-15 14:00:00,0,1
2019-05-15 14:15:00,0,1
2019-05-15 14:30:00,1,1
2019-05-15 14:45:00,1,1
2019-05-15 15:00:00,1,0
2019-05-16 08:45:00,1,0
2019-05-16 09:00:00,0,0
2019-05-16 09:15:00,0,0
2019-05-16 09:30:00,0,0
2019-05-16 09:45:00,0,0
2019-05-16 10:00:00,0,0
2019-05-16 10:15:00,0,0
2019-05-16 10:30:00,0,0
2019-05-16 10:45:00,0,0
2019-05-16 11:00:00,0,0
2019-05-16 11:15:00,0,0
2019-05-16 11:30:00,0,0
2019-05-16 11:45:00,0,0
2019-05-16 12:00:00,0,0
2019-05-16 12:15:00,0,0
2019-05-16 12:30:00,0,0
2019-05-16 12:45:00,0,1
2019-05-16 13:00:00,0,1
2019-05-16 13:15:00,0,1
2019-05-16 13:30:00,1,1
2019-05-16 13:45:00,1,1
2019-05-16 14:00:00,1,1
2019-05-16 14:15:00,1,1
2019-05-16 14:30:00,1,1
2019-05-16 14:45:00,1,0
2019-05-16 15:00:00,1,0
2019-05-17 08:45:00,0,0
2019-05-17 09:00:00,0,0
2019-05-17 09:15:00,0,0
2019-05-17 09:30:00,0,0
2019-05-17 09:45:00,0,0
2019-05-17 10:00:00,0,1
2019-05-17 10:15:00,0,0
2019-05-17 10:30:00,0,1
2019-05-17 10:45:00,0,0
2019-05-17 11:00:00,0,0
2019-05-17 11:15:00,0,0
2019-05-17 11:30:00,0,0
2019-05-17 11:45:00,0,1
2019-05-17 12:00:00,0,1
2019-05-17 12:15:00,1,0
2019-05-17 12:30:00,1,0
2019-05-17 12:45:00,1,0
2019-05-17 13:00:00,1,0
2019-05-17 13:15:00,0,1
2019-05-17 13:30:00,0,0
2019-05-17 13:45:00,0,1
2019-05-17 14:00:00,0,1
2019-05-17 14:15:00,1,1
2019-05-17 14:30:00,1,0
2019-05-17 14:45:00,1,0
2019-05-17 15:00:00,1,0
2019-05-20 08:45:00,1,0
2019-05-20 09:00:00,1,0
2019-05-20 09:15:00,1,0
2019-05-20 09:30:00,1,0
2019-05-20 09:45:00,1,0
2019-05-20 10:00:00,1,0
2019-05-20 10:15:00,1,0
2019-05-20 10:30:00,1,0
2019-05-20 10:45:00,1,0
2019-05-20 11:00:00,1,1
2019-05-20 11:15:00,1,1
2019-05-20 11:30:00,1,1
2019-05-20 11:45:00,1,1
2019-05-20 12:00:00,1,0
2019-05-20 12:15:00,1,1
2019-05-20 12:30:00,1,1
2019-05-20 12:45:00,1,1
2019-05-20 13:00:00,1,1
2019-05-20 13:15:00,1,1
2019-05-20 13:30:00,1,1
2019-05-20 13:45:00,1,1
2019-05-20 14:00:00,1,1
2019-05-20 14:15:00,1,1
2019-05-20 14:30:00,1,1
2019-05-20 14:45:00,1,0
2019-05-20 15:00:00,1,0
2019-05-21 08:45:00,1,0
2019-05-21 09:00:00,1,0
2019-05-21 09:15:00,1,0
2019-05-21 09:30:00,1,1
2019-05-21 09:45:00,1,0
2019-05-21 10:00:00,1,0
2019-05-21 10:15:00,1,0
2019-05-21 10:30:00,1,1
2019-05-21 10:45:00,1,1
2019-05-21 11:00:00,1,1
2019-05-21 11:15:00,1,1
2019-05-21 11:30:00,1,1
2019-05-21 11:45:00,1,1
2019-05-21 12:00:00,1,1
2019-05-21 12:15:00,1,1
2019-05-21 12:30:00,1,1
2019-05-21 12:45:00,1,1
2019-05-21 13:00:00,1,1
2019-05-21 13:15:00,1,1
2019-05-21 13:30:00,1,1
2019-05-21 13:45:00,1,1
2019-05-21 14:00:00,1,1
2019-05-21 14:15:00,1,1
2019-05-21 14:30:00,1,1
2019-05-21 14:45:00,1,1
2019-05-21 15:00:00,1,0
2019-05-22 08:45:00,1,0
2019-05-22 09:00:00,1,0
2019-05-22 09:15:00,1,0
2019-05-22 09:30:00,1,0
2019-05-22 09:45:00,0,0
2019-05-22 10:00:00,0,1
2019-05-22 10:15:00,0,0
2019-05-22 10:30:00,0,1
2019-05-22 10:45:00,0,1
2019-05-22 11:00:00,0,1
2019-05-22 11:15:00,0,1
2019-05-22 11:30:00,0,1
2019-05-22 11:45:00,0,1
2019-05-22 12:00:00,0,1
2019-05-22 12:15:00,0,1
2019-05-22 12:30:00,0,1
2019-05-22 12:45:00,0,1
2019-05-22 13:00:00,1,1
2019-05-22 13:15:00,1,1
2019-05-22 13:30:00,1,0
2019-05-22 13:45:00,1,1
2019-05-22 14:00:00,1,1
2019-05-22 14:15:00,1,1
2019-05-22 14:30:00,1,1
2019-05-22 14:45:00,1,1
2019-05-22 15:00:00,1,1
2019-05-23 08:45:00,0,0
2019-05-23 09:00:00,0,0
2019-05-23 09:15:00,0,0
2019-05-23 09:30:00,0,0
2019-05-23 09:45:00,0,0
2019-05-23 10:00:00,0,0
2019-05-23 10:15:00,0,0
2019-05-23 10:30:00,0,0
2019-05-23 10:45:00,0,0
2019-05-23 11:00:00,0,0
2019-05-23 11:15:00,0,0
2019-05-23 11:30:00,0,0
2019-05-23 11:45:00,0,0
2019-05-23 12:00:00,0,0
2019-05-23 12:15:00,0,0
2019-05-23 12:30:00,0,0
2019-05-23 12:45:00,0,0
2019-05-23 13:00:00,0,0
2019-05-23 13:15:00,0,0
2019-05-23 13:30:00,1,0
2019-05-23 13:45:00,0,1
2019-05-23 14:00:00,0,0
2019-05-23 14:15:00,0,0
2019-05-23 14:30:00,0,0
2019-05-23 14:45:00,0,0
2019-05-23 15:00:00,0,0
2019-05-24 08:45:00,0,0
2019-05-24 09:00:00,0,0
2019-05-24 09:15:00,0,0
2019-05-24 09:30:00,0,0
2019-05-24 09:45:00,0,1
2019-05-24 10:00:00,0,1
2019-05-24 10:15:00,0,0
2019-05-24 10:30:00,0,1
2019-05-24 10:45:00,0,1
2019-05-24 11:00:00,0,1
2019-05-24 11:15:00,0,1
2019-05-24 11:30:00,0,1
2019-05-24 11:45:00,0,1
2019-05-24 12:00:00,0,1
2019-05-24 12:15:00,0,1
2019-05-24 12:30:00,0,1
2019-05-24 12:45:00,0,1
2019-05-24 13:00:00,0,1
2019-05-24 13:15:00,0,1
2019-05-24 13:30:00,1,1
2019-05-24 13:45:00,0,1
2019-05-24 14:00:00,0,1
2019-05-24 14:15:00,0,1
2019-05-24 14:30:00,0,1
2019-05-24 14:45:00,0,1
2019-05-24 15:00:00,0,0
2019-05-28 08:45:00,1,0
2019-05-28 09:00:00,1,0
2019-05-28 09:15:00,1,0
2019-05-28 09:30:00,1,0
2019-05-28 09:45:00,1,1
2019-05-28 10:00:00,1,1
2019-05-28 10:15:00,1,0
2019-05-28 10:30:00,1,1
2019-05-28 10:45:00,1,1
2019-05-28 11:00:00,1,1
2019-05-28 11:15:00,1,1
2019-05-28 11:30:00,1,1
2019-05-28 11:45:00,1,1
2019-05-28 12:00:00,1,1
2019-05-28 12:15:00,1,1
2019-05-28 12:30:00,1,1
2019-05-28 12:45:00,1,1
2019-05-28 13:00:00,1,1
2019-05-28 13:15:00,1,1
2019-05-28 13:30:00,1,1
2019-05-28 13:45:00,1,1
2019-05-28 14:00:00,1,1
2019-05-28 14:15:00,1,1
2019-05-28 14:30:00,1,1
2019-05-28 14:45:00,1,1
2019-05-28 15:00:00,0,0
2019-05-29 08:45:00,0,0
2019-05-29 09:00:00,0,0
2019-05-29 09:15:00,0,0
2019-05-29 09:30:00,0,0
2019-05-29 09:45:00,0,0
2019-05-29 10:00:00,0,1
2019-05-29 10:15:00,0,1
2019-05-29 10:30:00,0,0
2019-05-29 10:45:00,0,1
2019-05-29 11:00:00,0,0
2019-05-29 11:15:00,0,0
2019-05-29 11:30:00,0,0
2019-05-29 11:45:00,0,0
2019-05-29 12:00:00,0,1
2019-05-29 12:15:00,0,1
2019-05-29 12:30:00,0,1
2019-05-29 12:45:00,0,1
2019-05-29 13:00:00,1,1
2019-05-29 13:15:00,1,1
2019-05-29 13:30:00,1,1
2019-05-29 13:45:00,1,0
2019-05-29 14:00:00,1,1
2019-05-29 14:15:00,1,1
2019-05-29 14:30:00,1,1
2019-05-29 14:45:00,1,0
2019-05-29 15:00:00,1,0
2019-05-30 08:45:00,1,0
2019-05-30 09:00:00,0,0
2019-05-30 09:15:00,0,0
2019-05-30 09:30:00,0,0
2019-05-30 09:45:00,0,1
2019-05-30 10:00:00,0,1
2019-05-30 10:15:00,0,0
2019-05-30 10:30:00,0,1
2019-05-30 10:45:00,0,0
2019-05-30 11:00:00,0,1
2019-05-30 11:15:00,0,1
2019-05-30 11:30:00,0,1
2019-05-30 11:45:00,0,0
2019-05-30 12:00:00,0,1
2019-05-30 12:15:00,0,1
2019-05-30 12:30:00,0,1
2019-05-30 12:45:00,0,1
2019-05-30 13:00:00,0,1
2019-05-30 13:15:00,0,1
2019-05-30 13:30:00,0,1
2019-05-30 13:45:00,0,0
2019-05-30 14:00:00,0,0
2019-05-30 14:15:00,0,0
2019-05-30 14:30:00,0,0
2019-05-30 14:45:00,0,0
2019-05-30 15:00:00,0,0
2019-05-31 08:45:00,0,0
2019-05-31 09:00:00,0,0
2019-05-31 09:15:00,0,0
2019-05-31 09:30:00,0,0
2019-05-31 09:45:00,0,0
2019-05-31 10:00:00,0,0
2019-05-31 10:15:00,0,0
2019-05-31 10:30:00,0,0
2019-05-31 10:45:00,0,0
2019-05-31 11:00:00,0,0
2019-05-31 11:15:00,0,0
2019-05-31 11:30:00,0,1
2019-05-31 11:45:00,1,1
2019-05-31 12:00:00,1,1
2019-05-31 12:15:00,1,1
2019-05-31 12:30:00,1,1
2019-05-31 12:45:00,1,1
2019-05-31 13:00:00,1,1
2019-05-31 13:15:00,1,1
2019-05-31 13:30:00,1,1
2019-05-31 13:45:00,1,1
2019-05-31 14:00:00,1,1
2019-05-31 14:15:00,1,1
2019-05-31 14:30:00,1,1
2019-05-31 14:45:00,1,0
2019-05-31 15:00:00,1,0
2019-06-03 08:45:00,1,0
2019-06-03 09:00:00,1,0
2019-06-03 09:15:00,1,1
2019-06-03 09:30:00,1,0
2019-06-03 09:45:00,1,0
2019-06-03 10:00:00,1,0
2019-06-03 10:15:00,1,1
2019-06-03 10:30:00,1,1
2019-06-03 10:45:00,1,0
2019-06-03 11:00:00,1,1
2019-06-03 11:15:00,1,0
2019-06-03 11:30:00,1,0
2019-06-03 11:45:00,1,1
2019-06-03 12:00:00,1,0
2019-06-03 12:15:00,1,1
2019-06-03 12:30:00,1,1
2019-06-03 12:45:00,1,0
2019-06-03 13:00:00,1,1
2019-06-03 13:15:00,1,1
2019-06-03 13:30:00,1,1
2019-06-03 13:45:00,1,1
2019-06-03 14:00:00,1,1
2019-06-03 14:15:00,1,0
2019-06-03 14:30:00,1,0
2019-06-03 14:45:00,1,0
2019-06-03 15:00:00,1,0
2019-06-04 08:45:00,1,0
2019-06-04 09:00:00,0,0
2019-06-04 09:15:00,0,0
2019-06-04 09:30:00,0,0
2019-06-04 09:45:00,0,0
2019-06-04 10:00:00,0,0
2019-06-04 10:15:00,0,0
2019-06-04 10:30:00,0,0
2019-06-04 10:45:00,0,0
2019-06-04 11:00:00,0,0
2019-06-04 11:15:00,0,0
2019-06-04 11:30:00,0,0
2019-06-04 11:45:00,0,1
2019-06-04 12:00:00,0,1
2019-06-04 12:15:00,0,1
2019-06-04 12:30:00,0,1
2019-06-04 12:45:00,0,1
2019-06-04 13:00:00,0,1
2019-06-04 13:15:00,0,1
2019-06-04 13:30:00,0,1
2019-06-04 13:45:00,0,1
2019-06-04 14:00:00,0,1
2019-06-04 14:15:00,1,1
2019-06-04 14:30:00,1,1
2019-06-04 14:45:00,1,0
2019-06-04 15:00:00,1,0
2019-06-05 08:45:00,1,0
2019-06-05 09:00:00,1,0
2019-06-05 09:15:00,1,0
2019-06-05 09:30:00,1,0
2019-06-05 09:45:00,1,1
2019-06-05 10:00:00,1,1
2019-06-05 10:15:00,1,1
2019-06-05 10:30:00,1,1
2019-06-05 10:45:00,1,1
2019-06-05 11:00:00,1,1
2019-06-05 11:15:00,1,1
2019-06-05 11:30:00,1,1
2019-06-05 11:45:00,1,1
2019-06-05 12:00:00,1,0
2019-06-05 12:15:00,1,1
2019-06-05 12:30:00,0,1
2019-06-05 12:45:00,0,1
2019-06-05 13:00:00,0,1
2019-06-05 13:15:00,0,1
2019-06-05 13:30:00,0,1
2019-06-05 13:45:00,0,1
2019-06-05 14:00:00,0,1
2019-06-05 14:15:00,0,1
2019-06-05 14:30:00,0,1
2019-06-05 14:45:00,0,1
2019-06-05 15:00:00,1,1
2019-06-06 08:45:00,1,0
2019-06-06 09:00:00,1,0
2019-06-06 09:15:00,0,0
2019-06-06 09:30:00,0,1
2019-06-06 09:45:00,0,1
2019-06-06 10:00:00,0,0
2019-06-06 10:15:00,0,0
2019-06-06 10:30:00,0,0
2019-06-06 10:45:00,0,1
2019-06-06 11:00:00,0,1
2019-06-06 11:15:00,0,1
2019-06-06 11:30:00,0,1
2019-06-06 11:45:00,0,1
2019-06-06 12:00:00,0,1
2019-06-06 12:15:00,0,1
2019-06-06 12:30:00,0,1
2019-06-06 12:45:00,0,1
2019-06-06 13:00:00,0,1
2019-06-06 13:15:00,0,1
2019-06-06 13:30:00,0,1
2019-06-06 13:45:00,0,1
2019-06-06 14:00:00,0,0
2019-06-06 14:15:00,0,1
2019-06-06 14:30:00,0,1
2019-06-06 14:45:00,0,1
2019-06-06 15:00:00,0,0
2019-06-07 08:45:00,0,0
2019-06-07 09:00:00,0,0
2019-06-07 09:15:00,0,0
2019-06-07 09:30:00,0,0
2019-06-07 09:45:00,0,0
2019-06-07 10:00:00,0,0
2019-06-07 10:15:00,0,0
2019-06-07 10:30:00,0,0
2019-06-07 10:45:00,0,0
2019-06-07 11:00:00,0,1
2019-06-07 11:15:00,0,1
2019-06-07 11:30:00,0,1
2019-06-07 11:45:00,0,1
2019-06-07 12:00:00,0,1
2019-06-07 12:15:00,0,1
2019-06-07 12:30:00,0,1
2019-06-07 12:45:00,0,1
2019-06-07 13:00:00,0,1
2019-06-07 13:15:00,1,1
2019-06-07 13:30:00,1,1
2019-06-07 13:45:00,1,1
2019-06-07 14:00:00,1,1
2019-06-07 14:15:00,1,1
2019-06-07 14:30:00,1,1
2019-06-07 14:45:00,1,0
2019-06-07 15:00:00,1,1
2019-06-10 08:45:00,0,0
2019-06-10 09:00:00,0,0
2019-06-10 09:15:00,0,0
2019-06-10 09:30:00,0,0
2019-06-10 09:45:00,0,0
2019-06-10 10:00:00,0,0
2019-06-10 10:15:00,0,0
2019-06-10 10:30:00,0,0
2019-06-10 10:45:00,0,1
2019-06-10 11:00:00,0,1
2019-06-10 11:15:00,0,0
2019-06-10 11:30:00,0,1
2019-06-10 11:45:00,0,1
2019-06-10 12:00:00,0,1
2019-06-10 12:15:00,0,1
2019-06-10 12:30:00,0,1
2019-06-10 12:45:00,0,1
2019-06-10 13:00:00,0,1
2019-06-10 13:15:00,0,1
2019-06-10 13:30:00,1,1
2019-06-10 13:45:00,1,1
2019-06-10 14:00:00,1,1
2019-06-10 14:15:00,1,1
2019-06-10 14:30:00,1,1
2019-06-10 14:45:00,1,0
2019-06-10 15:00:00,1,0
2019-06-11 08:45:00,1,0
2019-06-11 09:00:00,1,0
2019-06-11 09:15:00,0,0
2019-06-11 09:30:00,0,0
2019-06-11 09:45:00,1,0
2019-06-11 10:00:00,1,0
2019-06-11 10:15:00,1,0
2019-06-11 10:30:00,1,0
2019-06-11 10:45:00,1,1
2019-06-11 11:00:00,1,0
2019-06-11 11:15:00,1,0
2019-06-11 11:30:00,1,1
2019-06-11 11:45:00,0,1
2019-06-11 12:00:00,0,1
2019-06-11 12:15:00,0,1
2019-06-11 12:30:00,0,1
2019-06-11 12:45:00,0,1
2019-06-11 13:00:00,0,1
2019-06-11 13:15:00,0,1
2019-06-11 13:30:00,0,1
2019-06-11 13:45:00,0,1
2019-06-11 14:00:00,0,1
2019-06-11 14:15:00,0,1
2019-06-11 14:30:00,1,1
2019-06-11 14:45:00,1,1
2019-06-11 15:00:00,1,0
2019-06-12 08:45:00,1,0
2019-06-12 09:00:00,1,0
2019-06-12 09:15:00,1,0
2019-06-12 09:30:00,0,0
2019-06-12 09:45:00,0,0
2019-06-12 10:00:00,0,0
2019-06-12 10:15:00,0,1
2019-06-12 10:30:00,0,0
2019-06-12 10:45:00,0,0
2019-06-12 11:00:00,0,0
2019-06-12 11:15:00,0,0
2019-06-12 11:30:00,0,0
2019-06-12 11:45:00,0,0
2019-06-12 12:00:00,0,1
2019-06-12 12:15:00,0,1
2019-06-12 12:30:00,0,1
2019-06-12 12:45:00,0,1
2019-06-12 13:00:00,0,1
2019-06-12 13:15:00,0,1
2019-06-12 13:30:00,0,1
2019-06-12 13:45:00,0,1
2019-06-12 14:00:00,0,1
2019-06-12 14:15:00,1,1
2019-06-12 14:30:00,1,1
2019-06-12 14:45:00,1,1
2019-06-12 15:00:00,1,0
